-128.04,-90.04,-198.3,-514.99,255.86,580.95,546.08,-51.57,122.51,-306.02,358.36,-271.19,-77.38,-142.29,-96.83,-376.73,-384.77,176.95,-147.68,242.82,-492.94,309.72,150.74,30.56,-38.88,-259.31,-59.44,-284.01,-72.13,79.47
-527.44,-36.29,-390.24,246.24,4.79,-316.71,550.72,-545.03,-69.27,-441.15,95.46,-140.74,-283.34,-473.28,-145.36,322.36,513.55,-7.98,-139.17,529.91,-293.89,-64.68,334.99,-201.95,188.26,31.7,51,414.34,-484.06,130.92
-516.71,147.05,-40.34,-50.83,503,34.45,-7.99,551.98,264.46,464.01,-67.39,-509.76,61.91,435.03,43.22,535.14,-117.9,-375.49,-32.61,129.96,-326.1,-362.97,-74.66,412.95,471.56,274.38,519.35,-475.85,571.74,429.57
24.54,-286.47,446.25,9.3,-139.02,-53.89,302.72,-398.28,-487.76,-51.9,-78.45,-479.63,-142.58,-566.75,-420.01,-544.89,-84.14,462.95,445.45,218.57,289.49,16.28,12.96,285.13,-316.74,-457.94,-3.15,451.3,393.81,-580.37
30.33,113.11,-274.92,-258.54,288.45,-532.38,-355.35,-37.46,570.84,413.29,309.3,283.32,-410.56,-285.61,-38.06,-494.75,-208.36,-288.82,-29.63,329.48,246.53,-140.52,577.66,-23.62,-31.82,394.91,132.26,76.65,68.04,302.59
-13.11,350.42,-377.7,-329.63,300.76,573.39,-57.31,-426.03,226.29,-135.31,66.13,-317.74,365,-2.17,-384.85,406.08,284.06,144.21,-364.52,-525,594,210.89,-511.2,196.08,-132.14,57.19,-59.24,58.98,-279.86,315.1
-555.9,-435.18,306.08,383.63,-494.94,-525.07,-112.89,43.64,-561.95,-69.35,-460,80.25,-45.9,-317.61,186.08,-555.07,394.89,377.62,-425.16,232.09,398.51,386.77,-131.46,-573.03,-301.49,148.86,512.47,579.69,-526.63,-73.93
549.6,-489.54,324.21,328.65,490.99,-269.18,-328.49,485.48,-434.78,-253.87,-281.23,-429,308.32,545.94,288.89,365.2,430.78,-443.17,-530.37,243.28,-215.21,-172.62,-412.02,40.34,238.98,292.05,504.71,-166.72,362.41,-568.6
152.17,-393.71,-28.39,-514.46,252.59,286.37,-368.89,420.83,-594.12,196.65,-13.86,-298.47,328.8,-169.44,-163.51,-498.62,31.07,-266.44,-554.59,-118.12,239.49,563.2,310.86,236.78,353.37,-39.3,-495.86,-69.21,25.78,474.74
269.41,-156.38,356.24,-416.34,371.2,62.82,-326.04,-57.85,403.67,-152.6,-588.32,-397.11,-315.68,565.47,101.65,-564.57,301,502.42,570.66,-84.17,150.45,12.59,232.49,-396.28,310.28,-248.19,494.61,208.4,-158.12,18.31
94.78,193.47,79.8,63.04,-234.75,-429.18,417.72,275.9,-212.56,418.36,-185.42,410.99,154.5,523.01,455.83,-577.97,-405.95,-431.03,386.44,591.38,219.78,-586.19,-250.14,-270.38,471.87,-238.61,-127.31,-315.29,-132.48,58.21
-103.36,-24.52,388.38,305.65,219.82,-11.47,-283.35,437.67,5.3,-431.16,-512.05,-411.79,349.85,-212.94,111.62,-492.51,-502.12,104.06,-318.5,475.16,526.09,-490.16,537.79,-552.02,-479.23,-282.35,514.66,480.01,432.94,-502.77
522.09,514.41,-94.64,-127.96,518.04,-89.46,446.41,128.24,-136.23,287.54,-434.63,-464.05,179.02,479.05,40.56,270.35,17.8,69.03,176.58,555.79,-575.1,-47.19,-211.21,332.3,530.16,-574.06,20.1,-413.56,-194.84,-34.63
-590.82,-200.75,-24.24,-394.51,433.72,-137.68,438.01,143.86,-400.57,-100.5,-326.51,86.09,-541.06,120.03,-19.15,275.7,197.63,-328.23,341.63,-252.78,-207.48,53.11,-397.96,354.47,-590.61,-528.41,-393.21,334.03,-277.89,332.48
-362,-189.62,-415.69,315.65,-333.49,-145.71,162,-327.69,-376.51,164.24,-68.8,527.1,-341.32,-480.06,-324.76,529.99,282.98,269.59,217.64,135.89,-547.69,137.94,-580.69,-439.98,-33.59,186.31,367.77,-293.29,-539.78,-302.16
118.24,121.9,242.73,-55.87,567.52,598.87,505.1,-0.92,-304.65,-125.91,-267.17,156.07,415.25,392.29,143.16,294.2,164.31,393.67,174.78,195.78,333.49,598.35,584.19,429.35,-465.57,-467.64,-562.7,-233.82,-142.26,-479.98
138.44,388.67,-595.83,-251.84,-359.16,246.32,-123.71,-39.49,207.71,-182.97,-293.25,110.47,142.63,-312.91,238.58,-242.87,203.88,419.96,268.54,-525.29,324.38,-444.14,565.6,-566.95,28.86,514.99,320.29,-560.03,391.68,99.72
575.91,141.75,231.49,-313.11,299.49,-170.4,313.9,-442.17,549.34,-444.88,-442.69,-482.84,-76.2,133.34,-43.81,263.04,186.43,407.26,398.72,562.58,19.36,-375.39,-99.24,-304.7,-514.96,74.9,295.84,245.07,402.91,0.06
-93.94,-420.43,303.51,297.11,-559.43,-51,229.96,-164.77,97.1,-102.23,-416.14,425.96,-207.68,385.9,-495.85,-222.47,-380.06,420.17,135.51,-413.52,512.96,-568.26,-493.22,69.33,-525.32,-186.21,269.04,269.4,170.22,536.8
181.27,451.56,-254.52,-561.15,-347.72,474.9,385.56,490.36,-314.39,275.84,398.68,-349.11,-93.36,-231.97,-289.09,-126.94,-377.69,-562.55,283.52,-177.82,-183.42,85.13,-322.54,-313.78,59.62,435.8,167.12,-357.23,-567.8,497.58
398.36,-573.36,338.21,-369.44,-539.34,-484.35,544.89,-524.95,-141.45,369.57,-452.69,103.85,-94.49,465.48,-478.15,-332.05,299.13,-26.65,202.29,186.97,-572.97,16.3,40.01,11.27,-74.9,115.94,208.09,-546.31,-274.63,429.59
-68.97,-231.96,-515.97,525.65,345.74,392.58,-525.03,-15.56,175.54,516.91,266.6,-25.82,127.48,-242.56,-187.56,-241.82,125.27,-542.29,-564.34,-69.96,256.4,-307.71,-15.82,-186.18,-111.85,-505.83,-71.53,-190.1,548.11,-239.41
579.81,-84.88,-86.92,-128.47,-275.44,-394.04,479.81,-334.25,-43.29,-125.43,367.33,471.74,-256.34,337.8,28.46,-393.79,-380.29,-266.55,-430.23,468.7,543.13,-324.41,277.72,-454.25,-483.66,413.53,-274.46,581.94,-112.34,-116.23
380.35,203.33,-42.63,547.5,-354.95,-299.38,370.6,-154.19,352.07,-500.89,190.28,591.83,370.1,-553.45,-344.92,-257.59,-587.67,100.83,-266.9,495.99,418.36,-349.25,-501.24,-279.25,-350.09,533.93,-120.56,-336.62,196.58,-509.48
-367.47,-190.34,-258.59,5.09,184.95,-422.3,-594.15,-52.32,127.77,-469.89,-586.76,-323.96,-361.41,-276.17,254.77,-51.48,590.78,351.66,121.14,120.98,87.39,-204.94,-595.63,487.9,-208.2,-555.89,150.73,485.19,-430.8,-502.32
