-29.18,73.22,53.27,80.6,-8.03,-79.17,30.02,-93.4,60.71,-10.57,-30.76,19.64,16.65,56.96,86.49,-94.23,61.8,-58.26,-60.49,-20.89,42.91,-87.47,-84.85,-81.95,-0.2,19.04,38.38,79.58,14.93,-41.19
4.51,85.7,-92.89,93.62,40.75,-27.85,18.99,55.11,-67.66,-52.35,-44.17,-74.91,-87.48,-45.99,83.13,61.83,66.02,89.81,21.83,67.68,57.38,-43.66,91.87,-70.7,-73.93,55.42,-6.21,62.78,76.87,16.35
-45.58,15.61,-35.24,59.27,64.6,-45.56,83.96,-94.21,10.35,17.43,93.34,-48.62,38.41,20.34,-41.5,-79.72,96.67,6.81,-73.12,-17.91,93.59,37.08,63.15,-79.56,11.53,8.61,52.19,57.8,35.68,-95.91
-54.46,-40.14,98.6,13.66,24.42,-29.69,-3.47,-20.98,-22.26,-22.34,-21.8,48.24,3.19,9.24,-49.7,-80.29,-53.94,55.37,-81.9,-86.2,-66.77,48.41,10.97,-12.24,90.36,67.67,14.15,-18.28,2.54,-14.4
-27.96,2.09,-26.51,57.01,27.37,-14.24,49.53,-72.18,-99.75,-12.33,78.99,68.38,43.77,43.62,33.16,-72.05,-57.67,-91.1,96.98,-26.94,72.44,-7.74,-85.8,-91.48,53.33,-98.61,-27.55,70.3,-27.17,23.1
23.49,-54.8,-75.7,-46.88,58.3,12.89,-2.53,78.76,2.94,-92.36,-10.06,-74,9.2,-37.27,-76.15,-35.45,-18.04,-87.72,14.5,7.69,-77.96,12.27,-33.74,23.24,22.32,89.93,42.85,-15.42,75.55,60.54
76.22,-25.41,39.32,-65.27,-52.04,-10.03,-80.25,54,97.05,-50.04,-19.75,-47.54,-81.03,54.08,53.8,-11.38,-19.48,-65.96,32.78,84.52,75.6,-43.72,32.45,29.54,82.09,97.7,-23.62,42.12,96.62,21.96
96.31,-53.43,64.2,16.58,-92.4,91.21,42.78,-61.9,11.48,-68.34,74.15,68.45,-23.79,-10.84,-18.16,-80.99,8.14,-91.71,47.66,46.08,33.68,9.71,8.46,-39.29,95.65,56.23,86.86,73.73,15.46,-7.15
40.71,-77.56,13.67,91.42,37.94,-87.19,27.77,47.13,54.45,40.13,-50.55,-89.8,-25.07,-33.94,-72.61,-35.29,87.76,-43.77,61.35,-73.51,-28.1,-8.86,-95.39,-81.64,43.85,20.82,57.51,-54.25,8.23,-19.62
-52.11,-38.96,58.25,80.85,47.14,27.64,-75,65.39,-2.2,34.39,57.79,71.12,19.17,-34.46,5.95,98.01,-28.7,-21.84,-96.18,-83.46,-39.3,-7.84,-1.52,-87.93,-45.14,33.72,-94.31,59.32,-87.65,68.65
12.15,50.9,49.07,61.37,-18.07,58.43,-83.41,69.17,-54.52,-37.94,64.54,-11.91,66.92,64.24,40.03,-42.91,30.36,62.55,-86.53,-7.15,-81.59,-10.06,-0.42,-17.94,96.12,-18,31.83,4.56,-37.43,3.69
-60.57,-78.28,89.94,94.81,42.65,34.02,3.82,95.78,50.99,21.58,-71.38,-23.51,-89.55,19.38,-26.46,-23.36,29.4,-5.93,-29.64,53.55,-17,77.6,-26.97,72.06,-85.67,7.72,-50.8,31.14,66,36.1
-51.1,-28.05,-48.66,64.58,-85,-74.54,-31.67,-88.13,11.95,-43.83,-52.11,-42.78,-10.42,97.66,-29.3,69.45,-39.6,79.68,-58.99,41.76,-2.11,-69.55,59.74,1.19,16.85,-63.16,-30.77,32.06,-91.83,55.98
-45.24,38.1,19.54,-53.27,71.51,38.86,-83.91,-91.44,40.95,-93.47,-83.82,-67.17,-12.94,-68.5,16.62,94.04,47.61,-29.09,25.36,-91.87,-39.05,72.68,-26.42,-44.3,-31.48,87.33,66.6,33.84,11.76,-1.41
-38,84.79,17.54,40.4,27.01,-53.06,-52,-0.47,18.65,-28.9,67.48,82.08,-78.48,86.29,-90.55,78.63,26.72,-25.38,-65.13,15.06,-50.52,-27.33,-16.18,79.96,17.22,4.88,15.45,-78.19,-35.16,9.12
6.37,27.5,-87.35,75.44,-3.13,8.84,-14.92,65.61,83.37,-95.36,-80.84,-25.35,-70.93,76.36,-64.35,79.35,34.55,34.75,37.06,45.41,30.86,-94.97,12.47,87.16,86.24,-46.19,-82.61,73.54,-74.6,26.68
69.48,72.53,-88.1,-57.54,-93.04,72.94,-14.24,-73.86,45.56,-1.87,-9.9,-62.66,-6.44,-11.85,69.63,-11.48,11.8,44.2,-1.81,-18.61,94.03,66.07,80.13,-20.78,-88.32,4.55,90.36,62.39,40.82,83.23
55.65,-95.71,23.85,-13.76,-64.57,0.8,-73.04,-60.21,53.64,50.94,27.84,-20.44,-90.64,-27.39,18.82,-45.01,-28.37,12.42,-89.52,91.53,34.72,-94.11,-46.1,-63.8,-14.05,-77.99,90.06,40.17,8.93,-53.83
-45.26,21.43,97.31,28.37,-88.81,54.1,-35.84,-27.48,-95.36,18.22,-68.51,-5.38,-7.72,-28.41,-93.49,62.87,24.92,-36.45,-52.26,56.74,-57.89,83.08,4.57,-70.67,-70.33,-50.44,17.11,93.56,94.71,51.94
98.04,24.86,-86.56,-33.94,-31.68,98.66,32.55,-97.66,48.14,75.81,-16.2,70.63,29.28,44.23,-57.3,56.73,-28.93,-55,51.13,-8.65,63.57,-17.16,-16.78,-10.96,-81.41,-36.58,-62.43,-24.5,52.77,-91.61
46.63,-65.95,-50.05,20.03,36.85,92.84,68,59.73,-68.26,-12.77,98.97,38.4,-63.89,-64.16,-69.68,-35.46,86.92,-15.76,76.13,-34.36,-52.29,32.49,60.55,-11.83,96.34,79.77,25.94,61.48,-13.59,-85.26
37.34,-76.09,0.67,86.59,43.59,72.01,-47.17,15.88,20.35,96.49,46.61,-64.67,-49.18,-51.29,-23.29,-24.63,1.89,-21.81,-50.42,26.51,-69.8,5.6,14.8,-85.84,-1.21,95.03,-69.01,-42.12,-68.63,-2.53
87.32,64.96,47.38,0.35,-72.99,59.49,-52.83,83.51,48.49,10.58,-86.65,66.92,-79.97,3.8,5.15,17.83,-42.19,-3.06,97.53,-82.02,43.74,-17.71,-11.43,-56.55,-88.06,27.41,11.38,96.29,20.58,-24.28
71.64,-59.62,-70.94,-3.78,91.94,76.06,27.14,26.76,92.74,-13.47,-63.88,34.71,50.72,-20.15,-26.73,-24.82,-73.6,32.41,-98.52,15.26,95.57,-84.53,-23.27,-40.76,90.19,12.42,96.11,39.6,-57,-10.69
