13684.28,15.5
20389.52,6.54
30436.24,22.8
10846.5,13.21
34166.96,18.94
5724.38,13.25
20136.71,17.08
15617.14,17.78
32561.21,10.02
34781.52,16.76
15107.85,7.45
7137.79,28.7
19073.43,8.4
10947.28,23.42
1843.75,19.65
8709.47,3.67
7578.23,0.9
25899.68,9.03
10659.52,30.67
24733.06,22.19
3876.05,11.95
20062.64,3.52
17088.14,25.76
3038.13,6.33
7439.49,9.89
33654.91,0.88
18999.35,11.31
25350.57,22.75
24555.1,19.89
9817.69,25.46
9356.82,14.18
12982.7,21.92
11128.7,30.39
8796.2,18
34243.56,4.31
5925.14,11.46
4819.65,10.31
21897.52,10.67
27142.93,16.66
31174.44,3.37
17542.57,7.69
26246.95,12.85
11988.02,18.86
26018.94,8.63
8268.67,17.57
15584.03,23.79
29952.62,15.43
4130.19,27.05
10562.34,12.99
32114.65,15.95
12737.92,6.26
20089.94,23.76
12471.44,2.11
3325.24,27.22
11447.99,1.55
9461.95,16.81
15691.72,4.41
26303.68,15.16
19123.78,10.97
21874.65,21.47
6481.09,8.18
15208,1.78
8069.51,25.92
25227.94,15.56
27338.54,11.11
22591.4,28.29
16412.07,24.96
10182.43,22.2
16305.91,30.64
32131.65,20.24
31730.05,12
1001.65,28.36
29674.63,24.76
17087.35,15.47
30912.46,22.5
21687.8,22.08
22508.6,29.58
28578.8,10.6
19213.59,18.9
1471.49,30.06
19129.12,27.15
14265.85,1.17
34391.21,12.26
3268.62,27.03
25015.92,31.13
29596.55,29.71
6202.46,27.52
17478.81,6.84
9404.98,16.13
32266.84,1.79
9197.18,8.32
20538.56,0.5
30934.99,4.99
14681.49,21.18
14408.68,14.16
14645.84,13.98
8808.82,16.34
5619.28,24.72
23192.38,25.64
2913.14,18.39
11285.94,27.03
4894.61,29.39
6891.87,31.83
34986.81,14.15
9494.55,22.69
31485.38,23.51
5378.43,24.07
32243.25,22.46
19448.31,15.03
20572.91,13.35
31064.07,15.49
15966.61,19.22
14029.74,31.4
13980.96,29.76
20273.96,14.39
24080.1,29.61
5261.44,14.08
26875.45,30.9
26598.08,8.35
34526.72,4.45
22436.13,8.1
14151.45,27.94
33799.78,14.37
6175.86,0.51
2616.8,19.45
26503.92,7.56
20196.2,21.85
29351.59,15.15
27799.71,19.21
28207.38,6.99
16256.54,4.79
30404.62,11.08
21233.06,14.55
3243.87,25.79
29069.11,3.59
30350.41,11.99
7137.03,11.86
12238.7,20.84
7817.41,27.58
1824.92,3.29
30438.7,7.19
17171.28,19.41
31463.18,23.09
21994.14,29.28
9003.91,21.5
26059.77,11.84
28545.62,20.62
3642.58,6.68
15687.06,2.26
16160.79,6.34
8857.62,11.01
14143.5,26.98
18471.93,15.66
30770.64,27.69
14423.76,15.47
19459.96,20.74
21088.22,8.87
18000.58,27.13
12059.31,29.68
29349.73,26.57
7281.18,15.2
24862.29,15.29
34942.5,21.4
3474.88,21.67
10465.27,16.2
18672.51,3.08
34380.82,27.38
290.14,30.15
23280.85,14.67
24675.37,27.04
13837.89,0.89
20731.49,2.6
13644.23,2.45
654.08,21.93
13361.46,21.11
14760.63,21.8
32377.57,23.18
9502.9,14.23
28493.21,7.18
12782.81,17.69
9397.39,15.17
30042.3,17.23
25707.51,23.39
33056.44,28.02
12883.48,30.47
17026.54,7.91
22314.37,15.31
13474.93,12.64
18369.76,11.25
1772.03,15.43
9388.8,11.44
22080.37,21
20223.82,20.92
32740.05,16.33
13674.95,27.69
20776.52,24.56
7817.95,21.83
23545.61,2.72
34330.01,20.68
8620.26,25.6
20891.67,7.2
32311.57,24.53
23797,25.36
34704.23,6.69
1466.17,11.21
7250.9,27.67
29029.54,7.13
23427.73,12.35
27794.05,11.89
2978.09,7.42
9148.41,16.42
20746.55,6.57
8457.96,23.48
6773.45,23.49
30056.89,6.27
33164.13,14.98
31091.54,14.47
28964.36,4.82
20178.96,24.56
4516.34,18.17
19799.97,13.81
20330.98,10.65
4574.83,27.31
29336.33,21.58
27633.13,26.62
4877.97,11.49
15104.44,7.71
23280.68,9.38
90.54,21.55
11932.7,5.7
20081.96,10.18
33145.72,15.85
6374.17,7.53
14134.68,3.68
13793.12,11.44
10982.4,4.31
34790.12,9.77
33737.63,9.55
27883.52,14.75
22110.21,4.5
22167.95,19.5
1147.32,17.52
11416.13,30.32
8646.96,15.89
21346.83,25.97
26507.67,6.4
22722.56,6.46
1950.71,19.88
16483.89,8.23
28843.47,12.62
33614.58,7.48
21662.73,5.89
10401.61,31.43
20886.84,10.18
14692.72,10.94
2159.77,20.74
11988.71,30.52
13562.36,4.64
29191.62,20.21
267.48,24.54
4850.16,8.16
20561.13,21.02
21260.26,6.11
26548.46,3.75
3910.76,20.03
3303.38,27.07
4743.1,12.94
27533.76,6.63
27664.56,3.61
12028.62,14.49
15763.14,17.53
19923.28,0.23
10854.65,20.25
16266.07,21.59
17574.63,11.49
34153.11,19.23
17816.16,16.33
6713.63,5.31
17906.91,20.98
6572.56,5.91
10274.14,24.97
29692.73,7.21
30769.59,21.65
33134.28,0.87
18876.77,5.94
10496.07,25.88
28638.6,3.02
32422.83,18.06
706.31,3.48
20035.08,13.05
27356.93,20.8
25482.18,5.9
8007.49,18.54
6699.62,15.6
7786.66,25.94
7886.57,7.87
22450.43,14.07
25362.52,5.72
16065.2,17.47
11899.02,28.02
33013.36,25.54
13167.5,27.27
28690.56,6.24
3329.07,14.26
24064.49,9.37
31205.9,18.16
7315.23,27.15
2649.74,24.84
32677.53,18.73
8160.05,16.52
32583.02,1.66
31237.2,24.09
30691.57,26.22
33629.64,6.43
2639.84,29.97
1882.61,17.62
33525.97,18.59
15113.03,18.92
9897.73,0.43
3927.73,28.1
15213.49,26.9
31242.52,19.84
1919.4,23.88
26356.69,8.05
24410.69,16.92
14875.1,24
6917.27,1.36
18282.23,25.37
15960.78,8.59
28006.03,22.18
33970.02,8.26
25549.8,6.88
25305.34,2.41
23900.85,31.82
15282.72,12.41
23514.45,22.42
29270.25,27.15
12539.44,21.82
31812.22,28.74
33778.67,26.85
34627.62,27.74
7862.66,11.01
10835.42,25.93
11232.17,5
30442.05,18.19
2431.86,27.76
28753.52,1.42
4870.72,27.7
15667.27,25.66
32186.52,28.77
33342.38,15.37
9606.08,30.59
32235.51,7.07
31757.09,15.42
28707.89,1.07
1881.63,2.36
18907.5,5.32
29473.98,24.09
30294.8,23.51
14062.68,25.75
21359.17,1.7
26495.9,28.66
6341.93,19.25
30619.32,21.9
17143.73,20.58
29213.43,8.95
5389.25,27.1
29939.13,17.91
31009.49,14.46
33627.32,21.23
32255.73,3.29
26792.37,3.61
23314.33,3.3
25963.57,12.17
5073.12,4.95
11361.1,19.15
8001.76,19.2
33664.31,11.35
4605.2,9.1
32938.9,29.88
14804.33,29.49
23234.6,8.42
25149.92,10.43
26016.4,11.09
20867,30.05
31784.35,28.3
32350.06,13.31
7118.89,11.3
33810.11,2.81
14816.88,6.57
30713.66,6.04
6815.04,4.17
13115.81,20.95
21682.21,0.89
7258.17,12.58
29668.95,2.39
32857.61,21.84
13577.53,7.62
3925.91,20.82
30691.23,14.38
1539.68,18.27
3446.35,25.54
22824.73,10.7
5400.65,28.48
4423.74,2.18
19395.78,0.03
30471.43,28.5
3374.68,31.03
34074.32,9.44
20825.96,21.87
1129.11,10.19
30474.29,9.87
15046.41,7.23
20180.62,1.38
33239.83,23.72
1579.61,1.9
6222.67,3.59
11111.02,0.77
32811.95,16.75
407.35,24.6
34015.51,3.23
672.8,11.79
28774.29,24.8
8753.13,26.86
2820.89,25.33
4462.87,2.68
30768.34,15.75
6715.82,9.25
4318.23,29.06
26703.89,0.93
29248.81,6.99
10519.3,13.92
27684.86,23.78
16129.59,10.27
30720.79,15.1
13348.52,11.82
8663.01,11.62
11225.49,23.01
28388.62,3.49
27901.79,5.43
2778.89,11.12
31986.47,10.25
12357.83,30.1
28784.63,21
28143.57,2.4
33401.13,24.15
16309.6,29.87
19624.11,9.35
8239,7.27
30364.59,2.69
12267.43,15.36
6318.53,18.02
3938.78,29.74
26319.88,17.12
20407.64,25.35
11999.26,9.81
18815.27,30.37
14553.94,21.41
15843.36,25.32
18724.69,19.05
20992.53,27.02
27521.45,20.77
7299.95,24.53
15918.77,28.89
10600.16,30.73
16539.55,20.6
8693.46,7.04
24316.98,22.83
30238.26,15.47
18288.18,1.11
14935.6,3.51
24678.9,19.1
3355.81,19.85
29524.3,20.66
30797.41,4.52
22375.2,5.9
21568.85,5.33
31849.73,24.48
12924.08,13.55
17329.34,11.86
27397.74,25.23
33740.96,7.95
26410.37,27.19
2741.12,1.26
19413.45,9.38
20984.22,0.57
9086.73,5.44
6324.93,29.32
27002.48,24.91
21125.18,5.55
6868.48,4.52
14661.26,9.21
7443.93,12.6
33781.21,11.95
27890.5,16.75
1462.82,2.05
30683.53,3.06
33008.82,6.91
25774.79,20.2
20184.77,2.73
1845.61,3.23
34831.14,0.63
33211.37,26.41
29126.82,15.45
13633.82,1.37
12336.23,24.61
629.83,0.01
32760.19,25.44
9200.63,22.63
11417.34,18.61
22821.97,22.7
31295.74,13.62
26361.45,1.48
8708.28,20.71
354,21.82
11804.28,3.25
9615.02,27.11
3096.79,27.8
8309.42,6.1
19697.34,8.8
32481.69,3.89
26414.56,1.81
8324.31,20.81
32381.94,9.76
30368.83,11.03
13795.54,4.93
20621,13.59
31438.79,9.98
11767.57,30.87
29535.03,30.57
32266.82,22.36
33528.08,25.45
19971.43,24.18
20412.13,23.57
29492.33,26.06
11129.26,14.33
29638.52,8.74
28339.74,19.82
3262.26,8.31
10072.92,29.55
29743.72,13.33
11032.43,28.3
12698.71,13.6
30049.08,20.21
13930.05,9.67
29918.88,1.27
3009.19,12.68
14319.93,10.45
22029.52,3.07
24903.45,5.32
11896.83,10.88
26028.29,24.71
11434.21,16.02
26800.03,16.37
24940.44,18.05
30593.56,14.47
31761.67,29.97
26485.35,22.38
13910.06,31.16
27733.6,30.86
23248.13,13.68
20358.26,19.6
31231.69,1.49
29642.86,1.94
13369.26,11.68
34795.11,28.18
5038.65,4.76
11729.36,2.15
22041.69,23.38
13950.29,19.05
13223.57,8.85
18263.08,10.16
26533.26,30.03
159.59,22.37
17877.98,18.37
937.88,7.82
21267.79,7.67
18033.2,9.1
7895.61,30.97
1024.44,4.3
4879.54,10.53
31750.45,17.58
3599.7,27.34
10831.85,29.8
27393.54,9.11
5083.01,25.3
17348.17,24.93
12582.05,25.59
822.09,11.12
30128.21,30.51
9716.89,7.73
30000.64,5.96
25014.53,28.34
19657.88,21.79
25518.17,27.88
34831.73,19.44
29822.97,30.2
19637.86,17.12
28519.48,31.82
3966.26,25.54
9181,4.56
17068.14,8.61
11148.41,28.37
12729.61,20.73
829.57,27.27
20260.69,15.11
29346.65,15.61
15053.59,17.75
4266.32,19.64
24909.1,23.65
1018.57,27.61
25018.04,22.92
19396.92,11.73
23994.48,1.2
19265.97,26.61
27916.22,0.76
7826.91,16.87
16031.68,30.17
9596.7,13.86
10618.72,12.19
34014.42,2.74
8421.21,25.72
31467.4,26.88
6654.69,31.05
16197.31,31.76
129.61,12.66
3720.12,17.75
22447.92,16.49
14265.93,1.22
18178.24,20.66
11942.17,25.72
3453.32,12.82
1806.11,26.87
1620.88,13.75
12336.63,30.3
3383.2,12.75
29262.89,4.95
6933.58,24.37
22124.9,25.1
21266.79,9.43
33585.25,18.08
17258.42,16.96
17958.81,11.32
27451.73,7.45
28747.94,6.9
33503.67,25.17
1536.19,20.01
4337.67,29.89
34605.71,12.49
3030.1,15.54
22671.82,13.44
12675.88,14.59
12049.49,15
24890.81,13.02
20805.95,18.78
29031.83,29.19
14893.67,6.07
5007.28,13.7
23735.59,26.03
5383.62,13.65
19958.59,10.06
8925.45,18.57
32067.52,27.27
18763.85,31.37
8967.98,28.31
5287.02,4.32
4087.12,28.18
31564.43,8.43
25990.6,3.68
24129.11,22.61
20256.17,7.68
7209.81,0.51
12299.15,29.12
24635.59,28.28
15275.06,4.06
26020.52,16.53
33648.29,6.69
5994.76,7.66
17237,4.95
31390.66,28.31
8877.03,4.97
17234.53,8.25
13819.63,25.28
21079.62,1.77
15037.73,25.56
21566.18,31.11
34266.49,20.24
24721.04,28.77
29676.5,17.81
11977.22,4.1
8437.85,9.47
32602.88,19.76
33126.89,17.41
29267.63,6.32
28543.77,28.62
26390.38,21.65
8592.91,26.76
1223.12,29.53
31545.77,14.5
2432.42,12.24
1156.83,13.39
9202.54,25.31
8849.55,30.7
10764.83,25.88
32985.2,9.49
28114.96,27.58
29866.43,3.42
5035.84,6.64
8103.71,6.07
31740.7,22.04
2315.72,29.35
27729.81,8.8
30883.69,27.04
15806.72,10.39
13269.52,18.9
16820.83,26.89
30539.84,27.4
13310.52,3.32
31760.74,26.24
22841.16,22.52
27613,10.05
9234.39,6.99
21881.31,5.77
32929.43,2.35
10295.44,8.19
12477.94,18.77
2987.07,2.52
2035.31,5.19
31276.7,0.2
10990.26,3.04
24745,12.75
12050.24,25.99
9841.14,5.8
7853.04,14.79
30382.38,29.75
12584.06,3.08
28345.07,25.82
31648.56,15.86
7981.22,27.38
6953.28,15.45
7603.78,5.15
29220.27,17.54
6594.23,19.62
33420.27,4.21
23969.54,5.07
33016.58,22.94
6699.04,7.94
9438.41,3.87
2773.54,2.23
28858.52,16.55
13693.17,25.23
34735.94,31.13
24142.79,16.67
18258.23,11.76
14928.88,12.72
7782.05,23.34
2748.32,31.5
1973.57,4.9
1702.68,11.37
26100.42,28.33
8879.97,26.69
17725.63,15.65
25902.38,12.24
13243.68,7.13
966.44,17.97
1350.89,13.22
22682.69,20.92
20911.4,21.94
34622.44,29.12
19724.06,6.89
26920.36,29.4
32710.78,2.57
22785.96,19.37
17045.87,6.6
13032.41,6.78
19314.69,22.45
25214.38,22.87
25313.37,0.84
19021.58,27.55
20471.23,25.07
6813.92,2.37
22789.46,7.75
26191.69,27.4
6438.58,9.03
27687.66,31.83
2053.93,24.03
33749.69,21.34
27558.73,20.69
6223.69,27.8
3007.62,7.31
5298.82,20.06
31470.84,17.72
28099.2,24.38
29158.24,9.09
9200.41,7.13
23980.88,1.6
29637.6,13.9
6428.38,3.38
25945.85,27.37
29775.69,23.79
29065.16,31.11
28180.24,3.63
823.3,8.43
29650.87,11.54
26293.92,11.77
8348.62,13.03
21889.5,29.92
16686.67,13.6
30100.3,15.62
25099.69,2.08
7598.49,28.64
13432.18,0.75
8992.98,7.47
8851.37,19.12
29463.58,15.54
29810.84,22
1686.36,9.89
25584.98,27.61
27171,25.93
4988.34,26.55
26739.18,17.02
7478.75,6.37
28566.97,12.99
21191.41,16.6
34907.69,4.56
28474.07,31.87
7473.19,26.29
33532.63,24.76
32022.16,1.86
28377.69,30.46
4317.31,7.93
54.82,29.3
22850.44,8.84
19398.89,16.43
2563.38,11.55
20087.19,12.97
6803.53,1.02
8304.26,20.15
24949.76,14.12
29548.9,6.84
5106.68,14.27
16925.33,17.88
28370.15,27.93
17964.09,22.76
15571.89,21.63
27515.37,31.32
31757.19,20.34
11706.75,21.94
28223.51,2.48
7822.56,6.33
33474.1,30.02
4440.18,7.22
4945.51,4.28
30461.21,7.72
34308.84,5.21
1621.13,23.51
14414.66,31.61
22458.87,19.57
15143.65,4.29
2094.5,29.95
16460.52,28.3
25706.29,19.91
20541.97,27.62
22781.42,1.16
7051.18,23.62
6524.53,3.86
31226.38,7.38
33614.68,16.7
7751.91,15.3
7955.27,13.13
13404.86,17.86
1433.86,10.99
1910.93,31.37
17324.97,13.73
20058.57,2.92
11140.45,17.36
28432.14,29.37
6314.3,31.24
23022.5,29.22
9784.93,8.9
2808.13,21.03
27907.22,6.77
28058.84,19.29
14321.35,25.36
30456.84,1.68
24532.89,27.44
3356.68,27.39
1483.42,30.91
18720.23,2.33
23955.71,22.65
32520.27,31.81
23903.55,14.59
13855.3,5.13
4771.65,27.81
18869.09,1.95
34799.7,31.75
28904.24,26.4
4977.33,13.77
24174.07,20.57
21052.98,0.01
29313.18,20.8
390.38,11.64
17163.11,25.52
5441.42,18.1
4068.4,12.54
5438.01,3.35
14502.96,2.6
6111.37,0.76
890.81,26.86
11642.97,27.84
28512.8,31.9
