6.63,8.48,14.81
7.31,9.13,13.47
5.32,7.54,14.28
7.07,9.21,13.92
7.08,8.1,14.38
7.01,11.66,13.52
6.4,8.86,13.57
5.03,11.54,14.7
6.16,7.84,13.75
6.58,8.51,12.74
5.3,10.68,12.79
5.14,9.68,14.87
6.79,8.03,13.54
7.49,9.97,13.31
6.66,8.82,14.56
6.16,12.01,14.65
7.41,11.35,12.88
5.2,12.22,13.56
5.35,8.25,14.03
5.1,8.8,14
5.19,11.53,13.26
6.57,12.1,13.43
5.19,9.97,14.23
5.47,10.51,13.57
6.57,8.8,14
6.16,10.59,14.46
7.42,10.3,13.84
7.39,7.7,14.41
7.14,9.87,13.32
7.31,8.05,14.21
5.96,10.49,14.21
5.41,9.82,12.9
5.66,8.94,14.45
7.07,9.15,14.01
5.07,8.99,13.05
5.3,9.92,12.83
7.22,8.51,14.28
6.23,7.68,12.97
6.8,11.35,13.25
7.03,8.93,13.9
7.4,8.96,14.02
5.46,9.71,13.98
6.46,11.01,13.92
7.02,10.7,13.33
5.37,7.63,14.19
6.83,9.06,14.86
6.13,8.99,12.6
7.12,7.8,14.67
6.15,11.02,12.89
6.53,8.06,13.16
6.79,9.73,12.54
5.21,8.96,14.24
7.18,10.26,13.32
5.49,9.42,12.54
5.24,12.26,14.13
6.42,12.1,14.11
6.15,10.08,13.92
7.33,8.94,14.36
7.32,7.56,14.42
5.75,9.19,13.75
6.98,9.87,13.91
7.22,10.78,14.32
6.83,9.53,14.22
7,7.76,12.71
5.48,10.85,13.09
6.43,8.87,12.99
5.31,7.81,14.95
6.52,8.16,14.52
7.25,9.34,13.74
7.41,7.5,13.58
5.33,7.93,12.52
6.57,8.95,12.62
7.37,10.34,14.87
6.93,12.07,12.52
6.07,10.32,13.3
7.22,11.19,13.09
5.05,10.48,14.36
6.86,11.85,14.88
6.98,8.46,14.41
7.2,11.79,12.68
7.07,7.57,14.3
6.8,9.2,14.1
5.59,10.83,13.2
6.14,9.69,14.6
5.73,8.66,14.15
