6.59,8.92,12.62
6.63,10.45,12.97
5.83,11.78,13.69
7.01,7.58,14.6
6.89,10.21,13.83
5.73,11.15,12.6
5.8,7.9,14.8
6.99,10.28,12.58
5.81,7.68,14.02
6.57,9.25,13.75
7.21,11.22,13.76
7.24,8.75,12.59
6.42,10.67,14.01
5.99,12.05,14.8
5.42,10.76,13.55
5.03,8.91,14.34
7.28,12.13,14.49
5.32,8.2,13.71
6.6,10.35,13.51
5.13,11.67,13.06
7.12,10.55,14.85
6.02,11.28,14.44
7.33,12.01,14
7.24,12.47,12.76
5.37,8.95,13.88
5.02,9.39,13.84
5.58,12.29,12.7
5.67,7.99,13.59
7.15,8.14,14.3
5.03,8.12,14.21
7.19,8.65,14.39
5.47,8.65,13.85
6.58,7.53,13.53
7.38,9.61,13.73
5.71,7.79,12.91
6.75,10.44,13.02
5.49,10.12,14.37
6.49,12,13.57
6.47,8.88,14.9
6.81,11.44,13.72
6.07,9.22,12.84
6.54,8.04,14.58
6.2,8.29,13.52
7.12,8.59,12.55
5.65,12.3,14.93
6.26,11.3,13.9
5.13,10.61,14.05
5.4,8.3,12.73
7.14,7.76,13.7
7.43,9.59,14.61
5.23,10.29,14.22
6.63,8.37,13.41
5.26,12.34,13.86
6.36,9.8,14.53
6.3,9.87,13.94
5.52,8.24,14.48
6.72,10.33,12.6
6.95,11.53,12.78
5.12,8.58,13.3
7.47,10.53,14.19
5.89,8.43,13.79
5.97,11.52,14.36
6.91,9.85,14.62
6.96,11.68,13.74
6.39,12.34,14.97
6.38,11.68,12.68
5.09,8.95,12.87
6.78,10.32,14.06
5.07,12.36,14.58
6.24,8.48,14.84
7.25,8.17,13.4
6.13,12.09,14.78
6.62,8.13,13.16
6.36,10.73,14.2
5.78,11.69,14.82
6.32,9.36,13.77
5.09,11.43,13.83
7,10.96,12.57
6.31,8.65,12.73
6.11,10.09,14.26
6.43,10.6,12.99
7.01,10.18,12.97
6.45,7.51,13.31
5.32,10.04,14.77
7.06,7.69,14.94
6.91,10.46,13.19
5.8,7.6,13.86
5.1,10.83,13.51
5.89,10.29,13.86
6.96,11.4,14.33
6.02,9.41,12.7
5.51,7.54,12.56
6.88,9.04,12.67
5.97,9.21,14.11
5.84,8.4,13
6.06,8.59,13.06
7.38,9.91,12.81
5.42,11.6,12.74
5.55,11.21,12.63
6.27,10.93,13.72
7.43,12.4,14.4
7.23,7.56,14.14
6.9,9.38,12.92
7.04,11.49,12.52
5.14,7.59,14.6
6.82,11.28,12.89
6.41,11.61,13.42
6.98,12.08,13.5
6.11,11.16,13.15
5.38,9.89,13.48
5.57,7.63,13.71
5.61,12.06,12.86
5.11,9.09,14.59
5.79,8.79,12.67
7.32,9.6,13.59
6.94,11.05,14.52
7.49,9.91,12.92
6.32,7.65,13.11
6.88,10.35,12.68
7.16,10.67,12.58
7.23,9.27,14.93
5.1,11.18,13.12
5.31,8.76,14.97
5.81,8.65,13.85
5.15,11.64,12.6
7.22,10.08,12.83
5.41,11,14.9
7.23,11.43,13.55
6.97,11.17,13.18
5.49,8.62,12.85
6.26,7.79,14.39
6.05,12.41,14.38
5.72,10.9,13.36
5.25,12.1,14.99
6.27,9.3,13.36
6.69,11.18,14.77
7.47,12.39,13.44
6.74,8.32,14.08
7.19,10.7,13.84
5.25,7.54,13.7
7.05,9.96,14.88
5.02,9.42,12.87
6.54,9.21,13.41
6.77,9.63,13.64
6.91,11.82,13.59
6.03,9.27,14.16
6.78,8.89,13.68
7.01,11.03,14.66
6.44,8.93,14.9
5.02,11.88,13.41
6.05,11.87,13.96
6.4,9.67,14.5
5.75,11.81,14.21
5.8,11.3,13.88
7.09,8.7,14.35
5.19,12.37,12.67
7.24,11.03,12.59
7,12.12,14.17
6.93,10.99,13.35
7.13,10.05,12.95
6.4,12.29,14.58
7.03,10.76,13.57
5.26,8.78,13.34
5.26,10.21,13.18
5.17,7.89,14.6
5.72,9.09,13.78
5.07,10.77,13.82
7.36,11.62,12.87
7.38,8.9,13.76
7.36,8.17,13.19
7.03,7.55,14.06
5.53,10.51,14.79
6.76,12.41,13.68
5.75,8.04,13.95
5.88,11.08,14.45
5.48,9.29,14.06
5.98,10.73,14.46
5.22,11.32,12.69
6.95,9.57,12.74
6.95,11.72,13.86
6.91,8.65,14.31
5.4,9.56,14.24
5.73,12.2,13.46
6.2,12.08,13.91
5.1,10.6,14.71
5.65,11.25,13.62
5.42,9.43,14.8
6.21,9.62,13.69
6.57,8.97,14.8
5.82,9.52,13.69
6.89,10.19,14.51
5.82,11.62,14.69
6.93,9.37,13.85
6.27,9.95,13.22
7.32,9.47,13.7
6.17,11.74,12.59
5.53,8.57,13.41
