-4.02,-8.07,3.71,-7.21,0.97,-5.81,4.49,-4.55,5.12,-4.08,6.19,-1.98,-1.95,-5.01,-0.82,-2.85,1.09,-8.04,4.92,9,-7.55,6.88,0.59,-7.88,3.1,6.82,1.78,5.4,-3.05,-7.02
-1.45,-8.46,6.57,-5.77,-7.04,6.26,1.63,1.15,4.77,-5.08,6.6,4.07,2.01,-0.09,1.5,9.48,-3.23,6.42,6.63,-8.58,-3.14,-6.11,-4.33,-3.61,-7.31,-8.21,7.82,-4.54,-3.96,-2.52
-1.36,9.1,5.33,-8.23,4.1,4.73,2.04,2.3,2.71,-2.28,2.64,-6.23,8.41,4.81,1.42,-2.2,5.55,-0.79,4.44,-7.92,-6.13,-1.62,-7.92,4.03,9.49,0.2,-9.47,1.89,0.31,5.54
9.3,1.52,-7.9,1.11,0.37,-3.94,-6.07,-3.03,0.01,-2.55,-8.99,4.03,-6.6,7.83,5,9.82,-7.47,6.68,-8.87,7.23,-7.73,-3.17,2.8,0.45,-7.81,-0.63,8.51,-6.52,7.18,4.43
-9.51,9.44,-1,9.52,7.36,8.49,-1.44,-6.09,9.95,7.91,-5.39,6.16,2.85,2.55,9.03,7.31,0.24,-8.55,8.31,-2.44,-6.35,1.1,-2.63,-8.05,6.32,-7.63,-5.77,5.39,-8.44,-0.07
-5.7,-9.05,-7.31,2.59,-9.18,3.21,5.72,-1.63,-3.11,-2.44,-2.38,7.51,-3.53,-8.19,-4.62,6.39,4.92,6.66,2.13,9.36,5.88,6.17,-7.71,-6.06,-6.21,-6.14,-6.88,7,-2.96,4.55
1.76,-1.88,-6.83,9.54,2.2,-1.86,-7.07,1.75,8.98,-5.35,-5.51,7.71,-2.2,-3.25,2.17,3.82,-3.59,-3.92,1.47,-7.46,-6.93,1.76,-5.67,-8.85,1.1,1.99,-5.88,-1.72,9.31,7.1
8.39,-2.53,-2.85,-9.76,-8.73,9.72,4.62,7.43,-1.75,1.57,-8.69,-0.81,-1.38,-8.37,3.25,-6.08,7.76,0.22,-6.8,-4.65,1.31,-8.15,-9.44,7.82,5.44,9.52,2.77,2.62,-4.13,-4.03
2.06,-7.46,6.54,-4.87,-9.84,-9.01,-6.54,3.39,5.29,9.47,-2.53,-1.29,6.18,3.37,-8.45,-1.82,4.76,7.92,4.47,5.94,8.08,-9.32,7.17,-5.63,-3.93,1.53,3.73,-1.63,-9.15,-0.76
-4.25,-3.85,-1.66,9.5,7.45,8,-1.92,-6.59,-0.05,-3.32,-9.68,7.6,5.52,-1.61,-7.23,-5.2,-7.75,-7,1.31,-8.82,-6.09,-7.57,-4.37,-4.54,-3.65,3.74,5.48,-3.94,-7.81,-7.87
1.38,-6.14,8.62,6.69,-8.84,9.07,6.47,-0.14,-8.94,-1.22,-5.3,-3.58,4.09,0.63,-5.03,1.56,-3.14,-5.12,1.96,-2.21,-5.24,4.96,-2.92,-8.6,-7.14,-1.35,4.99,8.36,2.8,0.45
7.29,-7.06,-2.54,5.71,1.92,-3.67,0.4,-7.92,-3.84,-5.82,-8.13,-1.19,8.79,1.36,-9.34,3.5,-6.93,3.27,-8.15,3.88,-4.58,9.12,-2.22,-5.79,3.25,9.75,-8.46,7.04,-1.9,8.66
-8.47,-2.38,-9.33,2.98,-8.94,-1.47,8.83,7.68,5.15,-0.83,-0.33,-4.71,-2.72,5.75,1.72,7.27,-5.04,-0.43,1.77,-3.18,-5.1,4.68,1.45,8.74,-9.06,-5.27,3.17,-6.89,-6.56,-5.13
-2.91,3.88,-0.09,9.92,-9.53,-4.66,-9.66,-6.98,-2.03,6.66,-3.39,9.97,2.53,-0.28,9.24,1.6,0.37,-7.33,3.54,1.15,6.06,-2.71,-1.04,7.31,-6.26,-1.99,-6.96,-3.12,-7.93,1.4
0.14,-7.66,3.75,-7.8,-5.1,-1.15,4.69,-1.1,-7.53,6.14,-6.04,6.99,0.36,-3.19,-8.06,-9.19,-10,4.35,8.66,8.27,-6.24,-5.02,-6.54,-8.89,1.38,-5.84,-9.83,-5.9,9.78,4.89
5.36,-3.49,-3.3,-3.61,-8.81,9.56,-2.39,8.35,-8.81,-4.62,-2.97,-3.26,-3.8,-2.85,-7.74,2.4,-4.19,4.04,5.3,-9.65,-4.37,3.98,6.29,7.12,-6.33,-7.01,-6.89,-7.89,-5.56,-1.33
