-9.19,4.35,2.71,-0.48,-8.44,-5.64,-5.83,3.23,-2.93,6.33,1.05,0.66,-9.04,6.34,3.98,6.69,2.63,9.71,-1.28,-8.49,9.54,-2.2,-9.17,1.68,-8.68,5.48,-0.18,5.86,-9.46,-9.08
-1.3,2.94,4.98,-1.11,2.48,1.66,4.75,-1.18,-7.18,-8.92,-9.78,-8.29,9.21,-9.31,3.39,6.77,-4.15,5.8,-7.99,6.46,8.42,-2.68,0.47,-9.11,-8.31,3.75,-8.63,4.76,2.49,-9.53
5,3.88,-9.34,-4.84,4.96,-8.78,7.08,5.75,4.72,2.21,4.83,-0.62,-1.16,-8.7,-5.7,-5.73,9.7,4.99,-6.36,5.75,2.44,-4.85,-1.67,6.68,-8.69,-1.84,-8.6,-2.45,-4.29,-4.03
2.29,-4.18,-0.74,-3.58,-3.04,-5.86,-2.04,9.49,4.66,2.18,-7.35,4.46,-4.77,2.35,-6.25,8.48,-9.13,-0.67,2.86,-8.31,-0.36,-6.52,-2.66,-1.06,-8.99,-9.53,9.51,-6.4,6.48,-1.61
-2.7,-0.94,7.43,-9.41,8.41,-0.85,7.98,4.64,7.17,6.01,-6.43,1.71,-2.45,-3.4,2,-5.59,-2.88,-3.61,7.92,9.47,4.33,6.66,-6.53,-6.8,-7.85,-3.9,4.92,-5.82,5.09,9.37
-1.47,4.76,6.95,7.06,5.44,3.62,-2.07,-3.4,1.4,-9.25,1.13,9.01,-0.6,-6.9,2.8,-2,9.57,-5.85,-8.75,3.88,-8.71,3.36,-5.35,-6.97,2.23,-9.94,-0.57,3.5,2.17,-6.7
7.89,-5.72,5.91,-0.71,-5.61,9.41,-8.17,-9.11,2.01,-2.3,0.92,3.48,1.92,-2.24,7.65,-8.18,7.88,6.28,-8.79,9.7,-3.52,2.52,8.51,7.05,2.57,0.57,3.65,0.98,-3.73,9.94
-4.9,2.5,-4.03,0.97,-9.91,-3.5,7.46,-4.75,-0.69,-0.77,2.58,9.61,8.41,1.59,8.49,-8.05,8.54,-5.67,2.07,1.29,-5.36,9.69,3.01,-0.34,2.86,-9.53,5.04,-9.36,3.95,-3.93
2.69,1.85,5.18,-1.97,8.87,-2.01,-0.45,6.66,4.62,-8.01,1.37,-4.54,-5.27,2.25,-7.79,-4.92,-6.42,3.71,4.77,6.34,-0.08,-6.01,1.29,-2.89,-7.01,0.11,1.3,-1.42,3.35,-0.72
5.69,6.04,5.59,-2.88,1.04,-6.7,0.94,5.49,-7.53,6.56,6.36,-8.5,-0.63,5.25,-6.75,8.85,-7.41,0.94,-2.82,-7.44,-7.2,-1.85,-7.18,4.55,-0.09,-7.69,0.18,-5.5,-0.22,2.22
