225.37,361.66,149.91,-271.08,160.04,-309.78,30.37,258.02,300.32,352.71,-224.9,-80.03,140.24,232.53,-382.99,-262.66,-296.64,-278.36,-286.41,-209.87,258.75,-96.44,224,-440.22,-245.08,4.29,50.07,-487.54,-104.42,-241.03
87.85,-458.85,-207.91,-428.17,226.68,407.58,429.24,-275.62,90.82,53.25,42.55,-335.4,118.53,398.64,-165.61,-331.44,-370.52,139.11,-185.79,174.02,487.69,375.14,-209.77,185.14,144.44,399.05,-442.1,-285.01,-123.07,-448.23
-305.15,-382.58,-453.01,147.78,135.85,453.46,-198.92,-472.51,361.68,323.55,195.18,-213.7,13.94,-284.51,-118.34,-437.54,43.54,320.32,-21.61,-316.59,343.14,74.43,329.43,493.69,172.56,442.27,5.73,-287.73,-287.59,-238.3
-456.44,123.9,464.02,489.96,-114.74,467.72,-395.92,338.49,-69.43,-422.87,40.47,118.66,35.23,243.5,-171.33,379.59,378.51,-375.05,-11.49,317.75,143.9,-123.74,-228.67,-149.42,-74.16,-190.99,-449.83,96.21,286.5,136.61
-270.72,-230.5,297.52,-226.6,-305.22,116.72,-179.04,-68.56,85.99,-362.06,-459.9,-396.95,380.55,56.4,66.69,269.11,-49.02,-335.08,-446.38,315.35,-487.7,-65.56,292.22,-134.86,117.86,-192,56.99,-395.19,-267.62,107.72
203.68,401.33,374.49,-196.17,151.43,114.3,-32.22,-87.69,-141.17,-93.32,-121.2,96.51,426.07,-349.21,-9.05,366.45,98.35,238.19,-333.52,144.86,224.88,467.49,-260.55,-339.89,21.63,151.64,428.6,492.62,126.33,240.4
-41.1,0.88,254.94,-359.9,-496.3,489.9,21.06,11.31,122.12,-457.53,472.45,40.13,-399.57,382.52,288.2,-334.87,-383.48,-284.37,250.93,454.02,-336.74,248.15,4.73,-215.71,230.85,247.7,-177.66,109.48,-362.07,20.24
400.64,-289.27,403.56,-147.1,-138.69,219.3,-337.53,-76.91,-409.21,102.14,165.68,-71.05,197.7,-165.96,-254.49,-434.62,261.66,254.74,279.89,-496.62,-184.91,160.53,453.7,385.52,446.36,-40.29,86.93,113.37,-214.03,-33.31
67.05,25.92,-401.37,-447.06,-385.34,465.93,494.4,169.08,-456.94,-98.89,-471.55,256.38,304.11,349.88,-377.24,-302.68,-374.05,-24.91,-216.41,-334.25,-221.61,-136.63,-494.12,-442.57,9,400.05,309.28,312.87,410.75,256.86
245.88,-221.11,-250.17,296.43,142.27,-342.24,378.71,-208.74,287.92,301.78,-15.84,-190.83,344.66,-230.39,-395.56,-304.91,293.85,42.84,67.88,299.18,-162.34,-56.18,-332.65,-21.59,118.7,-150.21,237.95,-306.91,219.79,86.95
-344.45,-268.15,-237.54,-328.34,236.52,-281.6,62.8,251.91,381.01,-385.06,-194.32,-181.22,164.89,-468.78,-202.35,168.55,147.89,481.86,295.81,-453.43,30.68,-331.55,281.8,-366.58,-152.95,-141.11,-276.98,-119.49,379.73,336.45
-231.6,324.37,470.55,-183.54,-59.69,55.57,294.94,186.22,223.15,-145.7,158.38,391.54,20.04,-106.62,-331.52,-238.2,222.99,276.3,400.9,6.54,-384.56,249.82,-473.54,-119.12,-185.4,-153.35,78.92,389.28,-315.74,112.17
197.64,-421.48,220.67,86.51,315.05,210.18,-496.34,294.34,203.23,165.16,154.51,391.94,-339.92,107.13,-173.91,265.6,129.98,-13.2,44.82,-216.06,429.64,-179.5,-354.02,-179.63,-111,-303.47,44.06,-248.44,169.46,-192.22
291.03,472.77,-349.92,317.7,-261.52,87.24,470.78,25.91,-26.25,-82.41,-93.96,96.29,353.21,327.1,173.46,64.43,-52.29,355.45,-134.47,-317.64,-332.98,-294.21,-329.44,463.48,-499.21,-280.3,-349.87,-397.54,355.24,-231.01
-313.37,359.96,410.39,-344.07,-135.63,377.67,404.8,172.33,422.06,245.9,131.34,48.62,-198.79,253.4,-382.65,231.17,-440.88,366.75,-30.47,448.16,4.85,64.28,43.24,-399.04,-112.78,-313.58,-124.49,-272.39,-333.77,327.09
-340.55,191.93,-58.21,-328.77,422.35,-383.84,-468.51,-433.25,195.75,240.91,458.31,-191.96,113.24,-464.21,30.63,-211.86,192.11,79.52,-64.2,198.86,-149.38,-310.18,-9.97,247.22,-227.71,4.33,-386.97,448.21,-240.04,-8.59
-477.92,-287.24,229.96,-1.38,166.65,393.73,-284.88,415.12,-114.29,-52.44,369.84,412.84,90.58,452.85,29.7,10.27,75.97,-118.89,-56.48,403.28,319.92,-497.58,-219.71,-378.13,-403.15,-256.73,-103.93,-269.58,-327.79,-395.85
490.69,-194.05,273.84,86.45,462.92,-354.16,343.94,-211.15,-115.56,396.54,-81.37,44.26,102.17,-329.21,-97.89,-494.85,-58.37,283.35,-434.51,265.27,399.89,-442,417.36,442.67,-51.31,-490.98,12.1,36.12,-239.09,405.45
-232.73,305.71,325.46,-395.99,-425.85,134.24,-114.29,84.67,329.73,-247.72,-329.11,-273.9,240.93,6.04,-312.61,377.03,393.03,-462.61,101.33,497.23,461.38,-36.29,-140.43,-379.93,85.15,-266.42,-253,401.52,225.47,242.82
-61.78,308.53,-415.51,14.19,350.83,40.85,384.01,332.29,-446.03,54.3,-185.18,-115.1,-332.64,312.17,422.18,259.56,-358.23,-97.12,143.23,-273.77,-61.9,226.22,33.09,379.62,160.17,438.61,-377.27,317.59,-41.9,-446.31
165.3,-434.89,45.68,-378.57,-329.77,122.61,-36.42,-446.34,7.59,-262.25,-432.32,46.83,482.78,192.08,435.11,365.98,462.16,320.64,223.29,-286.74,-139.24,-84.91,321.46,-299.09,-371.41,418.42,-178.1,-208.36,-372.03,250.45
-249.08,-385.83,-111.45,51.61,193.56,42.6,-0.99,-148.18,-291.5,-476.49,63.06,-402.39,-146.77,463.21,131.94,359.64,241.93,-372.35,341.38,-471.75,-244.25,-72.23,-160.16,-65.57,-97.16,31.88,241.42,30.46,-447.93,183.09
-97.17,305.15,-400.93,-208.45,-13.81,-327.73,-433.1,-143.98,-354.89,460.74,128.07,-498.45,221.86,416.49,187.14,-181.2,-140.99,441.61,-105.63,-442.34,-307.06,447.11,435.92,7.47,-441.27,39.22,466.08,295.65,-140.35,-381.5
