-20.4,-22.74,5.39,25.82,-25.22,23.24,20.4,2.46,8.98,-22.6,22.88,-1.49,-26.36,-17.59,-20.02,-17.64,12.28,11.7,26.79,-18.31,19.31,21.52,8.38,-3.57,16.59,21.84,16.47,28.33,8.57,-24.43
-13.62,5.32,15.54,4.19,-20.01,-7.48,30.56,19.36,30.54,-11.94,-23.42,-1.82,-7.8,13.3,-30.5,29.9,12.8,-7.15,24.95,-22.96,17.41,-26.13,-5.4,-10.07,0.13,-15.89,26.85,-6.95,28.4,27.16
-8.96,22.36,4.08,25.18,10.56,20.68,-11.61,0.43,-19.48,0.93,-28.08,20.71,-15.12,-21.57,-24.4,-22.45,22.41,-9.88,-18.29,-4.05,14.89,5.02,12.33,16.27,19.79,-6.8,16.57,-10.7,-26.82,28.35
-6.06,25.72,27.89,-19.81,11.88,-27.3,23.33,-2.55,-18.5,-9.4,14.49,-28.75,24.52,-9.37,1.5,-6.41,-15.07,5.2,20.76,-5.65,-2.62,19.46,9.35,0.03,-21.75,-19.93,-23.86,-20.89,11.84,21.37
-8.77,0.99,-0.33,-11.61,24.5,-13.43,31.69,-2.64,-14.5,-30.32,30.43,-26.11,5.31,-15.88,-12.02,-10.66,14.11,5.22,-14.88,-18.64,-9.19,25.59,16.07,18.43,11.68,14.4,-19.04,-31.72,19.89,-11.95
27.08,9.63,-28.02,24.34,10.63,7.3,8.11,-11.1,9.58,-28.11,27.09,7.2,-11,0.17,18.97,28.49,-2.77,-7.3,27.65,-5.13,-13.45,-22.7,2.26,-12.25,-11.07,-15.32,31.51,-0.83,21.83,-3.36
-16.9,1.92,-17.7,-9.94,1.45,30.89,30.91,10.28,-4.85,-29.23,21.3,30.79,-3.26,-24.74,-19.46,20.03,23.67,-26.74,21.21,31.49,4.04,2.11,-17.41,-15.44,15.82,-26.47,-19.3,4.36,-5.43,14.02
25.6,-26.81,-28.26,28.15,7.58,-1.27,-4.46,13.79,-11.87,-2.7,-22.32,31.57,-26.99,-1.26,-12.1,-12.9,-7.6,21.98,0.22,26.33,11.23,15.38,-24.71,-28.27,-1,22.9,-13.14,-2.35,16.34,22.89
-4.12,-15.63,13.64,10.85,-13.73,-30.87,-24.14,-3.73,7.89,-29.03,-6.52,-15.71,-20.03,22.28,24.74,-22.08,10.05,22.88,4.35,-16.21,-14.71,-18.81,-6.45,-23.38,26.74,19.61,-31.62,23.92,27.49,8.27
22.77,22.86,-28.01,-5.61,6.34,-3.35,23.57,-31.03,-4.73,27.2,7.52,-25.59,0.69,5.57,3.63,-16.98,8.52,13.49,-22.15,-1.23,7.85,-24.56,7.18,16.67,-25.11,-24.68,15.23,-8.4,18.64,26.64
30.66,29.46,-10.14,0.84,27.97,21.2,15.97,-4.56,-26.79,-18.36,-12.81,-3.5,23.99,-13.1,-9.16,-25.69,18.33,-0.66,-30.94,-28.68,-5.49,-10.66,16.89,-1.66,-0.07,-15.5,-13.72,13.35,22.14,28.01
-17.37,13.23,1.12,-26.32,-29.83,-17.7,-28.64,9.01,-18.16,-13.59,12.19,-1.19,-8.06,10.38,12.54,22.45,-0.41,3.45,25.93,26.7,3.87,-13.42,-25.88,23.19,30.86,-7.96,25.64,16.73,-18.28,15.67
-11.56,-9.77,14.84,-26.21,-26.63,-26.14,23.96,4.9,-31.51,-1.81,-0.82,-20.71,-6.57,-29.34,-6.96,25.89,12.47,-27.37,11.85,22.03,-19.53,16.1,-27.91,24.56,-21.14,-11.65,-22.72,-23.27,-8.47,-20.64
25.38,16.01,-31.98,-28.19,-12.12,-1.24,28.94,12.63,1.05,-17.21,-12.92,1.89,24,-23.23,9.28,9.39,1.01,-21.25,6.99,20.07,18.52,1.08,26.23,30.25,9.08,4.32,-25.6,21.51,3.88,11.06
-31.93,-0.66,-1.59,27.71,-23.21,3.07,7.3,-18.61,-29.34,9.79,7.13,8.49,-5.57,7.47,0.8,19.36,-30.52,11.03,22.67,-19.15,-21.58,25.17,2.42,18.52,-7.23,-2.34,-18.89,15.06,30.49,-21.78
26.23,-31.25,16.63,10.89,8.52,-31.54,-17.2,19.84,-13.26,28.94,-5.09,-0.75,24.42,12.87,-7.4,-23.01,7.26,-20.14,-30.53,-20.73,-2.98,-22.82,31.42,20.1,7,-30.43,24.66,-16.3,-26.11,-9.12
-9.54,17.15,10.1,30.25,-6.34,27.08,-12.53,-22.61,-6.96,19.98,-8.8,-24.9,30.86,-22.49,-8.22,14.19,-18.42,-7.4,11.92,-21.12,27.26,-26.94,-18.05,24.49,-29.03,26.94,-15.85,20.35,2.73,-28.36
-19.8,31.93,22.64,-15.05,17.22,19.82,-18.98,-20.55,15.6,10.03,-9.13,12.55,31.56,-14.22,10.87,28.91,15.95,20.32,19.79,-23.16,10.88,-1.94,21.34,0.19,3.15,5.63,7.18,19.53,-15.54,-21.69
-8.88,22.33,8.17,-17.13,8.17,12.88,15.79,13.87,-7.54,-18.62,2.82,4.86,27.52,-16.12,17.8,18.68,11.35,-21.9,5.32,26.7,28.7,9.05,4.14,-24.52,-13.01,20.09,5.01,-23.42,-11.34,-23.9
16.07,-28.19,28.56,-14.05,31.81,3.49,14.53,-16.44,28.56,13.58,-7.94,13.91,-10.7,-31.8,-12.61,23.25,-3.53,20.46,20.4,31.35,-26.4,-18.07,23.24,3.82,-29.53,6.66,14.31,-11.99,21.22,26.73
28.68,26.57,-17.48,-5.22,22.98,-17.74,24.4,-24.94,22.25,-28.74,31.9,10.19,-8.81,-27.55,-15.09,-9.91,25.31,-25.33,18.45,24.73,8.45,29.54,-14.11,-14.27,-16.91,23.54,-7.66,-10.3,14.3,9.24
-18.98,6.63,-9.01,-29.15,15.11,-16.89,-1.13,5.87,-15.79,0.14,-6.44,17.36,-9.53,-13.79,-4.83,-22.53,27.88,0.28,-18.54,14.27,9.42,29.76,-3.46,-9.99,-7.86,10.92,-18.98,6.02,-30.85,-1.89
8.1,0.95,-0.45,-18.2,11.99,-2.54,7.32,-21.83,31.75,-27.03,-10.24,-30.75,17.3,-18.86,-9.68,-0.92,17.6,-1.29,10.57,-15.18,20.98,-21.38,31.72,28.06,-3.37,-26.72,13.38,-8.89,29.54,21.62
-4.89,-0.39,-4.75,-15.63,18.39,23.66,-20.57,6.69,24.9,26.49,-21.81,-16.18,10.57,-26.79,27.16,3.88,-0.26,-31.61,-8.44,-21.28,26.52,21.81,-30.25,7.78,-30.76,4.68,26.06,11.88,14.23,19.08
-10.4,2.07,-25.08,2.2,25.41,20.31,-3.4,-6.23,-30.63,15.24,-9.43,14.92,3.63,-22.89,-5.3,27.87,-27.28,1.09,-6.09,-12.66,14.01,-23.4,-28.8,-6.53,-25.97,24.81,-3.07,-11.23,2.43,11.14
-19.69,-13.34,10.52,-2.06,31.91,-23.8,-10.38,30.21,21.18,26.73,30.31,-6.26,25.16,-12.86,-30.37,-18.35,28.79,-20.77,6.85,-25.67,3.46,7.96,-10.93,-5.69,-28.21,16.11,-10.51,-27.32,-12.71,27.44
26.38,-14.12,-18.03,16.33,-1.55,9.14,-7.21,14.83,-14.31,9.73,-27.96,21.11,-20.86,19.75,-19.79,13.56,25.55,18.68,6.87,21.59,-3.27,18.91,-27.96,-15.38,-0.94,-2.89,12.1,12.22,17.19,-4.18
-16.35,29.18,-18.26,-16.11,18.69,-19.61,24.72,29.26,-18.34,-19.38,8.63,26.66,-4.3,0.22,-17.74,0.04,-0.24,-17.82,-14.05,11.81,-15.78,-22.79,-22.5,1.4,-8.4,-26.9,-15.26,11.07,16.92,-17.63
-19.88,-1.38,12.74,1.38,-1.3,-6.74,14.84,12.96,13.19,-0.46,-4.38,-30.59,15.25,-1.67,-3.45,-21.29,-27.36,-23.22,-1.74,9.62,-1.95,-6.07,-22.27,21.45,2.84,-2.02,-2.06,-15.82,10.13,23.53
21.7,-12.16,-20.16,28.28,18.75,-1.96,6.32,24.99,-8.01,29.84,13.95,18.71,-5.3,-1.52,-0.01,17,-25.35,26.06,11.53,31.35,6.75,-20.96,27.24,-8.6,-29.01,2.88,28.53,-2.49,-8.54,31.59
-22.31,-7.63,-20.78,-3.6,30.08,-16.74,12.91,24.69,7.35,12,-31.17,8.29,-14.13,6.67,-6.02,7.15,31.7,-7.08,30.1,-16.3,18.97,-17.16,8.9,29.29,28.19,-27.33,-16.04,15.33,18.66,-19.39
17.08,-5.49,17.11,19.83,-30.78,22.9,-6.71,-16.33,11.19,5.01,22.58,13.81,-3.64,1.92,3.18,8.65,26.01,-18.87,25.2,-0.87,-25.92,21.65,26.78,17,19.23,3.7,-11.55,-20.97,-25.02,12.33
