19.45,-23.89,-24.74,19.43,-13.06,6.4,-13.81,13.99,-12.46,-1.25,-1.35,-1.23,-11.88,-13.02,19.23,25.89,-22.2,-22.1,-29.32,-27.67,-6.86,-28.31,-12.22,-18.75,10.96,-27.91,-10.23,14.06,-25.83,-1.79
21.06,27.64,23.91,-3.88,-27.11,-27.15,10.58,13.62,-27.29,-10.56,-6.67,-17.95,-17.3,-22.72,0.05,-19.22,-11.25,28.45,-6.12,1.28,-23.3,-1.67,2.32,-6.72,-31.02,27.95,-31.86,11.2,24.33,23.58
-9.73,18.77,-30.02,-3.78,14.9,24.57,27.91,-29.28,-19.48,-30.7,7.28,-21.7,3.52,24.36,-3.02,24.85,-20.1,-18.64,-16.33,-27.27,2.65,23.75,-24.09,-20.2,23.75,20.49,-3.28,10.8,21.6,27.99
25.19,13.37,20.9,26.09,-13.1,4.44,27.7,-20.6,12.1,28.31,-1.13,-17.77,18.41,-20.12,-25.62,4.84,20.07,-6.92,10.89,30.83,-20.48,21.94,9.39,3.28,31.04,9.66,-9.93,19.5,-31.44,-21.81
6.87,-16.81,-15.81,7.46,-1.66,6.32,-24.16,26.21,-31.59,-25.04,7.53,-11.74,-13.45,22.43,-31.25,-9.43,21.96,-8.99,4.02,22.89,-7.81,31.84,-5.31,28.77,-3.49,1.37,-5.94,-5.81,19.94,4.26
26.5,13.98,17.61,16.62,0.63,15.37,8.87,20.95,29.53,10.84,-21.49,10.45,-3.83,-14.86,11.35,-24.67,5.02,3.73,29.84,22.28,-29.3,16.19,-9.21,19.35,-28.34,-15.28,5.13,-1.42,29.44,-4.58
25.38,18.1,29.41,-19.94,14.07,27.63,-18.93,-6.71,-25.9,-26.73,25.17,-26.73,-10.33,-21.16,-11.85,31.97,-27.54,19.21,-7.43,-27.9,-27.47,2.09,12.47,-31.27,-22.51,19.26,-21.82,16.74,-0.45,-0.27
22.35,-17.08,-27.03,-18.99,20.35,17.7,-14.97,26.12,-2.73,-3.62,22.14,-26.36,19.68,18.97,31.27,-8.87,3.14,-28.62,16.11,-3.53,28.19,-16.33,28.53,0.67,-6.12,7.17,-26.68,18.43,23.94,27.17
-26.44,-19.37,-17.12,-29.85,8.82,-10.87,-16.62,22.42,6.15,-18.84,18.11,-14.17,24.95,-31.74,0.08,-10.4,-21.95,-6.96,22.55,19.68,11.08,24.15,26.4,26,-0.4,19.27,27.91,-4.84,-3.77,17.94
-8.83,25.33,-20.29,-16.16,17.56,-28.79,28.47,-2.22,-10.54,-10.54,11.29,-25.65,-18.67,3.46,5.23,12.25,-10.28,-23.31,-13.97,-27.47,1.12,-19.3,22.54,15.18,-30.75,9.89,25.71,-12.55,-10.95,12.64
-17.02,-20.51,-25.9,-15.89,7.15,2.5,-1.75,-3.45,9.51,-30.33,25.65,4.17,-16.52,-5.59,17.03,23.94,-21.65,28.89,-12.45,28.39,10.95,-27.26,15.14,-27.54,-28.09,-17.71,1.5,24.85,12.52,-19.18
-19.62,-15.45,22.64,-9.66,16.48,-10.58,-26.46,-20.07,-29.8,-18.91,12.87,-31.89,-4.75,2.16,18.28,-25.17,19.88,-15.73,-20.69,-20.77,28.66,26.69,4.64,-8.22,-2.59,-20.93,1.6,-8.83,-1.33,1.27
14.73,12.55,-6.35,24.67,-11.03,25.07,29.96,-15.3,-6.79,22.96,31.82,-1.89,-26.39,-26.29,-28.52,-0.37,-0.62,24.18,1.74,25.05,-20.22,29.3,23.7,-0.31,29.06,-14.36,29.21,-13.52,22.96,-16.68
27.75,14.43,7.03,-8.7,-3.54,13.35,-2.89,-14.19,13.14,-27.2,-16.68,-6.23,-9.04,12.37,-2.69,-8.96,-18.48,0.92,-0.37,-8.28,16.87,10.05,10.6,12.57,-5.79,-15.11,14.6,-8.86,-10.24,31.68
-2.02,17.54,17.47,-31.16,-14.09,-9.51,30.65,-12.85,4.21,-19.5,-10.24,2.7,-11.81,26.52,15.64,-22.25,-3.76,14.14,8.55,31.47,4.24,-13.33,10.89,2.22,-0.16,26.6,2.29,22.41,17.95,15.7
-22.69,3.15,-17.02,13.57,21.91,-24.07,-0.49,-27.67,-27.41,-10.02,-6.43,14.05,-11.04,25.2,23.79,11.12,-21.64,-22.05,11.99,8.45,31.13,-7.4,10.68,5,30.92,6.14,22.21,17.15,-25.37,-6.98
-11.53,16.37,3.53,-28.11,-0.24,-6.52,30.43,18.75,3.82,-2.52,6.43,16.92,-11.42,-17.05,10.34,13.81,4.13,1.91,-12.15,-6.68,26.84,-3.14,-2.34,-6.97,29.47,13.98,17.69,6.72,-30.77,-28.23
-4.07,-16.64,8.44,25.85,-21.42,-17.08,-13.8,11.5,1.2,-21.48,-15.99,-13.01,0.13,14.51,-21.4,-22.25,-20.71,18.94,23.58,-25.64,-24.49,-9.81,-29.15,22.34,13.54,-26.37,-19.86,-9.37,-21.55,25.02
5.22,-11.09,-19.28,30.24,-18.69,-16.75,10.81,-7.79,-7.85,16.05,-2,19.61,1.39,-23.84,-19.3,21.03,-11.16,19.7,-2.71,-8.39,20.73,20.43,-14.45,13.34,31.62,17.2,29.82,18.84,14.43,-9.09
25.22,19.89,18.68,-0.22,-6.6,-19.4,-24.33,18.95,-28.66,-24.73,28.5,-16.58,-29.24,-21.3,-24.78,9.1,-20.13,0.15,25.19,-20.1,-23.13,28.93,3.99,23.21,8.75,6.8,-24.41,-22.5,18.47,30.57
